annotation_id,annotator,categories,comment,created_at,id,lead_time,rating,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
930,1,"{""choices"":[""Нравится качество работы сотрудников"",""Другое""]}",спасибо валерию все сделал хорошо маленький минус что долго шли была бы течь более сильной то за часа но я думаю что это проблема обработки заявки ему не сразу передали примите во внимание плохо что нет прямого аварийного телефона непосредственно в живи в рыбацком звонишь через десятые руки,2025-05-17T06:30:10.901605Z,4217525,29.761,5,2025-05-17T06:30:10.901605Z,0,0,1,0,0
931,1,Нравится скорость отработки заявок,отлично так бы по всем сервисам исполнялось бы чётко и быстро,2025-05-17T06:30:20.028363Z,4217490,8.061,5,2025-05-17T06:30:20.028363Z,0,0,0,1,0
932,1,Нравится качество работы сотрудников,очень отзывчивый профи своего дела,2025-05-17T06:30:24.907301Z,4217486,3.718,5,2025-05-17T06:30:24.907301Z,0,0,1,0,0
933,1,Вопрос решен,очень удобный сервис но пока ещё выясняем,2025-05-17T06:30:37.890998Z,4217417,11.957,5,2025-05-17T06:30:37.890998Z,1,0,0,0,0
934,1,Другое,за ноябрь оплата была куда могу выслать подтверждающие документы,2025-05-17T06:30:44.648490Z,4217383,5.699,5,2025-05-17T06:30:44.648490Z,0,0,0,0,0
935,1,Нравится качество работы сотрудников,спасибо игорь,2025-05-17T06:31:44.545248Z,4217322,58.924,5,2025-05-17T06:31:44.545248Z,0,0,1,0,0
936,1,Вопрос решен,спасибо большое все сделали отлично,2025-05-17T06:31:51.448186Z,4217286,5.878,5,2025-05-17T06:31:51.448186Z,1,0,0,0,0
937,1,Нравится скорость отработки заявок,супер быстро,2025-05-17T06:31:55.263592Z,4217169,2.856,5,2025-05-17T06:31:55.263592Z,0,0,0,1,0
938,1,Вопрос решен,всё убрали спасибо,2025-05-17T06:32:02.394221Z,4217145,6.182,5,2025-05-17T06:32:02.394221Z,1,0,0,0,0
939,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",качественно быстро,2025-05-17T06:32:09.440704Z,4217093,5.998,5,2025-05-17T06:32:09.440704Z,0,1,0,1,0
940,1,Нравится скорость отработки заявок,установили быстро и хорошо спасибо,2025-05-17T06:32:14.035987Z,4216980,3.417,5,2025-05-17T06:32:14.035987Z,0,0,0,1,0
941,1,Нравится скорость отработки заявок,спасибо что так быстро починили дверь,2025-05-17T06:32:18.462204Z,4216813,3.227,5,2025-05-17T06:32:18.462204Z,0,0,0,1,0
942,1,Нравится качество работы сотрудников,очень понравилась работа игоря,2025-05-17T06:32:22.922351Z,4216758,3.144,5,2025-05-17T06:32:22.922351Z,0,0,1,0,0
943,1,Нравится скорость отработки заявок,отлично быстро отреагировали всё работает,2025-05-17T06:32:28.218705Z,4216642,4.264,5,2025-05-17T06:32:28.218705Z,0,0,0,1,0
944,1,Вопрос решен,сделано спасибо,2025-05-17T06:32:34.591791Z,4216360,5.11,5,2025-05-17T06:32:34.591791Z,1,0,0,0,0
945,1,Другое,заявка не выполнена грязи на дороге еще больше,2025-05-17T06:32:41.531811Z,4216283,6.002,5,2025-05-17T06:32:41.531811Z,0,0,0,0,0
946,1,Нравится качество работы сотрудников,электрик молодец,2025-05-17T06:32:45.092392Z,4216224,2.556,5,2025-05-17T06:32:45.092392Z,0,0,1,0,0
947,1,Нравится качество работы сотрудников,спасибо технику дмитрию за помощь,2025-05-17T06:32:53.157524Z,4216172,7.017,5,2025-05-17T06:32:53.157524Z,0,0,1,0,0
948,1,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}",выражаю огромную благодарность мастеру электрику за проделанную работу профессионал своего дела щепетильно проверил все возможные варианты неполадок нашел и устранил причину замыкания еще раз большое спасибо,2025-05-17T06:33:05.382805Z,4216104,11.181,5,2025-05-17T06:33:05.382805Z,0,1,1,0,1
949,1,"{""choices"":[""Нравится скорость отработки заявок"",""Другое""]}",отрегулировали оперативно вопрос решён но очень дорого когда регулировка равна половине стоимости регулятора давления воды,2025-05-17T06:33:19.746607Z,4216092,13.268,5,2025-05-17T06:33:19.746607Z,0,0,0,1,0
950,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",спасибо за оперативность сотрудник устранил проблему,2025-05-17T06:33:33.088681Z,4215839,12.016,5,2025-05-17T06:33:33.088681Z,0,0,1,1,0
951,1,Вопрос решен,спасибо значит с гулом в трубах можно бороться действительно стало тихо если проблема возникнет опять будет много заявок,2025-05-17T06:33:46.023578Z,4215769,11.84,5,2025-05-17T06:33:46.023578Z,1,0,0,0,0
952,1,Нравится качество работы сотрудников,потрясающий сантехник спасибо,2025-05-17T06:33:49.288467Z,4215754,2.171,5,2025-05-17T06:33:49.288467Z,0,0,1,0,0
953,1,Нравится скорость отработки заявок,спасибо оперативно починили,2025-05-17T06:33:56.598740Z,4215731,6.261,5,2025-05-17T06:33:56.598740Z,0,0,0,1,0
954,1,Другое,спасибо все работало до вчерашнего дня,2025-05-17T06:34:07.547435Z,4215665,9.809,5,2025-05-17T06:34:07.547435Z,0,0,0,0,0
955,1,Понравилось выполнение заявки,спасибо вы прекрасны,2025-05-17T06:34:12.761466Z,4215603,4.104,5,2025-05-17T06:34:12.761466Z,0,0,0,0,1
956,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",спасибо инженеру быстро и оперативно работает хоть кто то в этой компании ответственный человек,2025-05-17T06:34:24.345902Z,4215565,10.511,5,2025-05-17T06:34:24.345902Z,0,0,1,1,0
957,1,Другое,в личном кабинете так указан не верный счетчик с неверными показаниями,2025-05-17T06:34:34.070785Z,4215449,8.662,5,2025-05-17T06:34:34.070785Z,0,0,0,0,0
958,1,Нравится качество работы сотрудников,выдайте александру премию,2025-05-17T06:34:53.560876Z,4215446,18.432,5,2025-05-17T06:34:53.560876Z,0,0,1,0,0
959,1,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",большое спасибо оперативно подкл электричество,2025-05-17T06:35:03.253618Z,4215416,8.529,5,2025-05-17T06:35:03.254631Z,1,0,0,1,0
960,1,Другое,может ли быть причиной срабатывания пожарной сигнализации курение в квартире регулярно слышу запах сигарет который проникает в квартиру по вентиляции,2025-05-17T06:35:17.387523Z,4215184,13.067,5,2025-05-17T06:35:17.387523Z,0,0,0,0,0
961,1,Нравится скорость отработки заявок,супер оперативно спасибо,2025-05-17T06:35:20.855467Z,4215126,2.364,5,2025-05-17T06:35:20.855467Z,0,0,0,1,0
962,1,Нравится скорость отработки заявок,все отлично оперативно спасибо,2025-05-17T06:35:28.804807Z,4215074,6.322,5,2025-05-17T06:35:28.804807Z,0,0,0,1,0
963,1,Нравится скорость отработки заявок,откликнулись быстро оперативно,2025-05-17T06:35:32.852359Z,4215062,3.012,5,2025-05-17T06:35:32.852359Z,0,0,0,1,0
964,1,Вопрос решен,теперь всё в норме,2025-05-17T06:35:36.535279Z,4215045,2.589,5,2025-05-17T06:35:36.535279Z,1,0,0,0,0
965,1,Нравится скорость отработки заявок,спасибо за оперативное реагирование,2025-05-17T06:35:43.581657Z,4215012,5.895,5,2025-05-17T06:35:43.581657Z,0,0,0,1,0
966,1,"{""choices"":[""Нравится скорость отработки заявок"",""Другое""]}",спасибо что стараетесь исправить быстро но увы,2025-05-17T06:35:52.638038Z,4214866,8.013,5,2025-05-17T06:35:52.638038Z,0,0,0,1,0
967,1,Нравится скорость отработки заявок,устранено спасибо,2025-05-17T06:35:57.761250Z,4214790,4.034,5,2025-05-17T06:35:57.761250Z,0,0,0,1,0
